lat,lng,severity,acclass,year
43.646742,-79.395535,1,Non-Fatal Injury,2023
43.680724,-79.391057,1,Non-Fatal Injury,2023
43.643103,-79.371052,1,Non-Fatal Injury,2023
43.649031,-79.386792,1,Non-Fatal Injury,2023
43.649031,-79.386792,1,Non-Fatal Injury,2023
43.658266,-79.398167,1,Non-Fatal Injury,2023
43.659426,-79.347417,1,Non-Fatal Injury,2023
43.659155,-79.348622,1,Non-Fatal Injury,2023
43.66704,-79.399647,1,Non-Fatal Injury,2023
43.66704,-79.399647,1,Non-Fatal Injury,2023
43.678099,-79.388714,1,Non-Fatal Injury,2023
43.669672,-79.389477,1,Non-Fatal Injury,2023
43.642405,-79.427815,1,Non-Fatal Injury,2023
43.644286,-79.384778,1,Non-Fatal Injury,2023
43.661303,-79.357724,1,Non-Fatal Injury,2023
43.643198,-79.402364,1,Non-Fatal Injury,2023
43.643198,-79.402364,1,Non-Fatal Injury,2023
43.643198,-79.402364,1,Non-Fatal Injury,2023
43.670161,-79.382779,1,Non-Fatal Injury,2023
43.640417,-79.388898,1,Non-Fatal Injury,2023
43.664854,-79.341572,1,Non-Fatal Injury,2023
43.671698,-79.38519,1,Non-Fatal Injury,2023
43.64958,-79.392468,1,Non-Fatal Injury,2023
43.641817,-79.380421,1,Non-Fatal Injury,2023
43.676806,-79.412205,1,Non-Fatal Injury,2023
43.656069,-79.380818,1,Non-Fatal Injury,2023
43.688086,-79.394108,1,Non-Fatal Injury,2023
43.675814,-79.402562,1,Non-Fatal Injury,2023
43.642817,-79.393643,1,Non-Fatal Injury,2023
43.649058,-79.372151,1,Non-Fatal Injury,2023
43.660174,-79.427701,1,Non-Fatal Injury,2022
43.636824,-79.414433,1,Non-Fatal Injury,2022
43.636824,-79.414433,1,Non-Fatal Injury,2022
43.67169,-79.341855,1,Non-Fatal Injury,2022
43.64184,-79.401852,1,Non-Fatal Injury,2022
43.64184,-79.401852,1,Non-Fatal Injury,2022
43.64184,-79.401852,1,Non-Fatal Injury,2022
43.64184,-79.401852,1,Non-Fatal Injury,2022
43.658163,-79.385915,1,Non-Fatal Injury,2022
43.64876,-79.396352,1,Non-Fatal Injury,2022
43.677824,-79.35011,1,Non-Fatal Injury,2022
43.639536,-79.347294,1,Non-Fatal Injury,2022
43.655512,-79.411855,1,Non-Fatal Injury,2022
43.645483,-79.364285,1,Non-Fatal Injury,2022
43.649313,-79.422742,1,Non-Fatal Injury,2022
43.662306,-79.423665,1,Non-Fatal Injury,2022
43.654005,-79.362698,1,Non-Fatal Injury,2022
43.648482,-79.396252,1,Non-Fatal Injury,2022
43.645773,-79.410748,1,Non-Fatal Injury,2022
43.672063,-79.390492,1,Non-Fatal Injury,2022
43.650336,-79.37843,1,Non-Fatal Injury,2022
43.645659,-79.400594,1,Non-Fatal Injury,2022
43.632376,-79.410893,1,Non-Fatal Injury,2022
43.638579,-79.428822,1,Non-Fatal Injury,2022
43.641997,-79.37988,1,Non-Fatal Injury,2022
43.641997,-79.37988,1,Non-Fatal Injury,2022
43.644316,-79.374989,1,Non-Fatal Injury,2022
43.656252,-79.388936,1,Non-Fatal Injury,2022
43.641688,-79.380948,1,Non-Fatal Injury,2022
43.655848,-79.391499,1,Non-Fatal Injury,2022
43.670023,-79.42899,1,Property Damage Only,2022
43.652369,-79.379224,1,Non-Fatal Injury,2022
43.631171,-79.429265,1,Non-Fatal Injury,2022
43.636423,-79.415784,1,Non-Fatal Injury,2022
43.63666,-79.414517,1,Non-Fatal Injury,2022
43.63666,-79.414517,1,Non-Fatal Injury,2022
43.63666,-79.414517,1,Non-Fatal Injury,2022
43.63666,-79.414517,1,Non-Fatal Injury,2022
43.649706,-79.374959,1,Non-Fatal Injury,2022
43.657664,-79.401334,1,Non-Fatal Injury,2022
43.652685,-79.377606,1,Non-Fatal Injury,2022
43.652685,-79.377606,1,Non-Fatal Injury,2022
43.652685,-79.377606,1,Non-Fatal Injury,2022
43.662413,-79.376691,1,Non-Fatal Injury,2022
43.662413,-79.376691,1,Non-Fatal Injury,2022
43.662413,-79.376691,1,Non-Fatal Injury,2022
43.662413,-79.376691,1,Non-Fatal Injury,2022
43.64379,-79.429196,1,Non-Fatal Injury,2022
43.665041,-79.411175,1,Non-Fatal Injury,2022
43.661982,-79.425626,1,Non-Fatal Injury,2022
43.673144,-79.414357,1,Non-Fatal Injury,2022
43.661509,-79.409741,1,Non-Fatal Injury,2022
43.654646,-79.421452,1,Non-Fatal Injury,2022
43.643286,-79.42291,1,Non-Fatal Injury,2022
43.683192,-79.346417,1,Non-Fatal Injury,2022
43.683192,-79.346417,1,Non-Fatal Injury,2022
43.683192,-79.346417,1,Non-Fatal Injury,2022
43.638747,-79.400578,1,Non-Fatal Injury,2022
43.643412,-79.391263,1,Non-Fatal Injury,2022
43.665648,-79.375508,1,Non-Fatal Injury,2022
43.641364,-79.414983,1,Non-Fatal Injury,2022
43.645506,-79.369794,1,Non-Fatal Injury,2022
43.645506,-79.369794,1,Non-Fatal Injury,2022
43.645506,-79.369794,1,Non-Fatal Injury,2022
43.662856,-79.421269,1,Non-Fatal Injury,2022
43.659552,-79.355397,1,Non-Fatal Injury,2021
43.659552,-79.355397,1,Non-Fatal Injury,2021
43.652239,-79.40598,1,Non-Fatal Injury,2021
43.662947,-79.383748,1,Non-Fatal Injury,2021
43.636412,-79.399609,1,Non-Fatal Injury,2021
43.653208,-79.359608,1,Non-Fatal Injury,2021
43.653208,-79.359608,1,Non-Fatal Injury,2021
43.653208,-79.359608,1,Non-Fatal Injury,2021
43.653208,-79.359608,1,Non-Fatal Injury,2021
43.64184,-79.401852,1,Non-Fatal Injury,2021
43.658922,-79.349286,1,Non-Fatal Injury,2021
43.658922,-79.349286,1,Non-Fatal Injury,2021
43.652239,-79.40598,1,Non-Fatal Injury,2021
43.655276,-79.398968,1,Non-Fatal Injury,2021
43.655276,-79.398968,1,Non-Fatal Injury,2021
43.661261,-79.389973,1,Non-Fatal Injury,2021
43.681242,-79.404118,1,Non-Fatal Injury,2021
43.65161,-79.382748,1,Non-Fatal Injury,2021
43.65161,-79.382748,1,Non-Fatal Injury,2021
43.65161,-79.382748,1,Non-Fatal Injury,2021
43.656637,-79.352528,1,Non-Fatal Injury,2021
43.646216,-79.408543,1,Non-Fatal Injury,2021
43.660609,-79.374699,1,Non-Fatal Injury,2021
43.642672,-79.393903,1,Non-Fatal Injury,2021
43.645636,-79.370396,1,Non-Fatal Injury,2021
43.645636,-79.370396,1,Non-Fatal Injury,2021
43.645636,-79.370396,1,Non-Fatal Injury,2021
43.636385,-79.399609,1,Non-Fatal Injury,2021
43.636385,-79.399609,1,Non-Fatal Injury,2021
43.642664,-79.393887,1,Non-Fatal Injury,2021
43.665507,-79.411366,1,Non-Fatal Injury,2021
43.652586,-79.357953,1,Non-Fatal Injury,2021
43.640597,-79.383137,1,Non-Fatal Injury,2021
43.647055,-79.393704,1,Non-Fatal Injury,2021
43.67922,-79.344952,1,Non-Fatal Injury,2021
43.659201,-79.381184,1,Non-Fatal Injury,2021
43.659201,-79.381184,1,Non-Fatal Injury,2021
43.636153,-79.410336,1,Non-Fatal Injury,2021
43.674635,-79.39288,1,Non-Fatal Injury,2021
43.653033,-79.397221,1,Non-Fatal Injury,2021
43.646311,-79.384061,1,Non-Fatal Injury,2021
43.667704,-79.357983,1,Non-Fatal Injury,2021
43.649382,-79.389142,1,Non-Fatal Injury,2021
43.670489,-79.389806,1,Non-Fatal Injury,2021
43.6743,-79.399808,1,Non-Fatal Injury,2021
43.636412,-79.399609,1,Non-Fatal Injury,2021
43.673525,-79.349965,1,Non-Fatal Injury,2021
43.659735,-79.409047,1,Non-Fatal Injury,2021
43.686632,-79.401471,1,Non-Fatal Injury,2021
43.686632,-79.401471,1,Non-Fatal Injury,2021
43.686632,-79.401471,1,Non-Fatal Injury,2021
43.686632,-79.401471,1,Non-Fatal Injury,2021
43.685908,-79.356259,1,Non-Fatal Injury,2020
43.680693,-79.348179,1,Non-Fatal Injury,2020
43.63933,-79.397961,1,Non-Fatal Injury,2020
43.643896,-79.388676,1,Non-Fatal Injury,2020
43.650023,-79.348851,1,Non-Fatal Injury,2020
43.650023,-79.348851,1,Non-Fatal Injury,2020
43.644503,-79.37518,1,Non-Fatal Injury,2020
43.678881,-79.344807,1,Non-Fatal Injury,2020
43.678881,-79.344807,1,Non-Fatal Injury,2020
43.678881,-79.344807,1,Non-Fatal Injury,2020
43.678881,-79.344807,1,Non-Fatal Injury,2020
43.649077,-79.377881,1,Non-Fatal Injury,2020
43.642931,-79.377782,1,Non-Fatal Injury,2020
43.651205,-79.368222,1,Non-Fatal Injury,2020
43.681639,-79.425679,1,Non-Fatal Injury,2020
43.651495,-79.362698,1,Non-Fatal Injury,2020
43.658804,-79.349812,1,Non-Fatal Injury,2020
43.658804,-79.349812,1,Non-Fatal Injury,2020
43.673163,-79.356061,1,Non-Fatal Injury,2020
43.658099,-79.372349,1,Non-Fatal Injury,2020
43.658099,-79.372349,1,Non-Fatal Injury,2020
43.658099,-79.372349,1,Non-Fatal Injury,2020
43.649355,-79.416791,1,Non-Fatal Injury,2020
43.641386,-79.375935,1,Non-Fatal Injury,2020
43.641386,-79.375935,1,Non-Fatal Injury,2020
43.641268,-79.393307,1,Non-Fatal Injury,2020
43.660986,-79.340054,1,Non-Fatal Injury,2020
43.656767,-79.382123,1,Non-Fatal Injury,2020
43.640269,-79.383153,1,Non-Fatal Injury,2020
43.663226,-79.419698,1,Non-Fatal Injury,2020
43.654452,-79.36942,1,Non-Fatal Injury,2020
43.685908,-79.356259,1,Non-Fatal Injury,2020
43.685908,-79.356259,1,Non-Fatal Injury,2020
43.639853,-79.392728,1,Non-Fatal Injury,2020
43.639853,-79.392728,1,Non-Fatal Injury,2020
43.639853,-79.392728,1,Non-Fatal Injury,2020
43.639853,-79.392728,1,Non-Fatal Injury,2020
43.642802,-79.414746,1,Non-Fatal Injury,2020
43.662531,-79.425885,1,Non-Fatal Injury,2020
43.657873,-79.400014,1,Non-Fatal Injury,2020
43.657725,-79.381497,1,Non-Fatal Injury,2020
43.655287,-79.373875,1,Non-Fatal Injury,2020
43.688666,-79.420537,1,Non-Fatal Injury,2020
43.65769,-79.374806,1,Non-Fatal Injury,2020
43.671263,-79.373227,1,Non-Fatal Injury,2020
43.653227,-79.341466,1,Non-Fatal Injury,2020
43.647951,-79.404286,1,Non-Fatal Injury,2020
43.668646,-79.394101,1,Non-Fatal Injury,2020
43.659369,-79.365979,1,Non-Fatal Injury,2020
43.655104,-79.379086,1,Non-Fatal Injury,2020
43.658259,-79.3522,1,Non-Fatal Injury,2020
43.66239,-79.37814,1,Non-Fatal Injury,2020
43.654005,-79.362698,1,Non-Fatal Injury,2020
43.654005,-79.362698,1,Non-Fatal Injury,2020
43.66585,-79.391858,1,Non-Fatal Injury,2020
43.66585,-79.391858,1,Non-Fatal Injury,2020
43.659785,-79.390454,1,Non-Fatal Injury,2020
43.646311,-79.384061,1,Non-Fatal Injury,2020
43.667788,-79.371091,1,Non-Fatal Injury,2020
43.669073,-79.378079,1,Non-Fatal Injury,2020
43.658408,-79.370213,1,Non-Fatal Injury,2020
43.660441,-79.387387,1,Non-Fatal Injury,2019
43.64184,-79.401852,1,Non-Fatal Injury,2019
43.647261,-79.379689,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.645365,-79.370366,1,Non-Fatal Injury,2019
43.642931,-79.377782,1,Non-Fatal Injury,2019
43.642931,-79.377782,1,Non-Fatal Injury,2019
43.642931,-79.377782,1,Non-Fatal Injury,2019
43.642931,-79.377782,1,Non-Fatal Injury,2019
43.642931,-79.377782,1,Non-Fatal Injury,2019
43.651099,-79.381291,1,Non-Fatal Injury,2019
43.652239,-79.40598,1,Non-Fatal Injury,2019
43.647261,-79.379689,1,Non-Fatal Injury,2019
43.652319,-79.363743,1,Non-Fatal Injury,2019
43.652319,-79.363743,1,Non-Fatal Injury,2019
43.6798,-79.340138,1,Non-Fatal Injury,2019
43.656611,-79.38287,1,Non-Fatal Injury,2019
43.668784,-79.393414,1,Non-Fatal Injury,2019
43.668784,-79.393414,1,Non-Fatal Injury,2019
43.663443,-79.38596,1,Non-Fatal Injury,2019
43.655394,-79.388562,1,Non-Fatal Injury,2019
43.670126,-79.360112,1,Non-Fatal Injury,2019
43.658259,-79.3522,1,Non-Fatal Injury,2019
43.658259,-79.3522,1,Non-Fatal Injury,2019
43.68801,-79.394101,1,Non-Fatal Injury,2019
43.644652,-79.416264,1,Non-Fatal Injury,2019
43.657873,-79.400098,1,Non-Fatal Injury,2019
43.651236,-79.377454,1,Non-Fatal Injury,2019
43.654719,-79.388272,1,Non-Fatal Injury,2019
43.65148,-79.40968,1,Non-Fatal Injury,2019
43.65148,-79.40968,1,Non-Fatal Injury,2019
43.677485,-79.351925,1,Non-Fatal Injury,2019
43.677485,-79.351925,1,Non-Fatal Injury,2019
43.677485,-79.351925,1,Non-Fatal Injury,2019
43.642134,-79.428601,1,Non-Fatal Injury,2019
43.639891,-79.380162,1,Non-Fatal Injury,2019
43.644652,-79.416264,1,Non-Fatal Injury,2019
43.647265,-79.39935,1,Non-Fatal Injury,2019
43.638205,-79.388638,1,Non-Fatal Injury,2019
43.638205,-79.388638,1,Non-Fatal Injury,2019
43.658259,-79.3522,1,Non-Fatal Injury,2019
43.655188,-79.358906,1,Non-Fatal Injury,2019
43.647936,-79.386334,1,Non-Fatal Injury,2019
43.663992,-79.369282,1,Non-Fatal Injury,2019
43.663992,-79.369282,1,Non-Fatal Injury,2019
43.63035,-79.419743,1,Non-Fatal Injury,2019
43.63035,-79.419743,1,Non-Fatal Injury,2019
43.63238,-79.410855,1,Non-Fatal Injury,2019
43.642409,-79.373028,1,Non-Fatal Injury,2019
43.642134,-79.428601,1,Non-Fatal Injury,2019
43.652914,-79.364743,1,Non-Fatal Injury,2019
43.652914,-79.364743,1,Non-Fatal Injury,2019
43.652914,-79.364743,1,Non-Fatal Injury,2019
43.675249,-79.424039,1,Non-Fatal Injury,2019
43.67393,-79.396268,1,Non-Fatal Injury,2019
43.669802,-79.388394,1,Non-Fatal Injury,2019
43.661913,-79.425618,1,Non-Fatal Injury,2019
43.667624,-79.34277,1,Non-Fatal Injury,2019
43.667624,-79.34277,1,Non-Fatal Injury,2019
43.658251,-79.385586,1,Non-Fatal Injury,2019
43.647738,-79.424084,1,Non-Fatal Injury,2019
43.647738,-79.424084,1,Non-Fatal Injury,2019
43.647738,-79.424084,1,Non-Fatal Injury,2019
43.642573,-79.426488,1,Non-Fatal Injury,2019
43.642573,-79.426488,1,Non-Fatal Injury,2019
43.642573,-79.426488,1,Non-Fatal Injury,2019
43.64836,-79.381207,1,Non-Fatal Injury,2019
43.64836,-79.381207,1,Non-Fatal Injury,2019
43.64836,-79.381207,1,Non-Fatal Injury,2019
43.662955,-79.410367,1,Non-Fatal Injury,2019
43.662955,-79.410367,1,Non-Fatal Injury,2019
43.65687,-79.364964,1,Non-Fatal Injury,2019
43.65687,-79.364964,1,Non-Fatal Injury,2019
43.65687,-79.364964,1,Non-Fatal Injury,2019
43.65687,-79.364964,1,Non-Fatal Injury,2019
43.650011,-79.38625,1,Non-Fatal Injury,2019
43.650347,-79.388608,1,Non-Fatal Injury,2019
43.650347,-79.388608,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.660742,-79.385815,1,Non-Fatal Injury,2019
43.676657,-79.415745,1,Non-Fatal Injury,2019
43.676657,-79.415745,1,Non-Fatal Injury,2019
43.676657,-79.415745,1,Non-Fatal Injury,2019
43.676657,-79.415745,1,Non-Fatal Injury,2019
43.674467,-79.380154,1,Non-Fatal Injury,2019
43.644381,-79.400059,1,Non-Fatal Injury,2019
43.651427,-79.379803,1,Non-Fatal Injury,2019
43.644381,-79.400059,1,Non-Fatal Injury,2019
43.64033,-79.383176,1,Non-Fatal Injury,2019
43.662169,-79.372632,1,Non-Fatal Injury,2019
43.654002,-79.373357,1,Non-Fatal Injury,2019
43.654356,-79.406003,1,Non-Fatal Injury,2019
43.654356,-79.406003,1,Non-Fatal Injury,2019
43.636412,-79.399609,1,Non-Fatal Injury,2019
43.676298,-79.40051,1,Non-Fatal Injury,2019
43.656409,-79.407681,1,Non-Fatal Injury,2019
43.639761,-79.382916,1,Non-Fatal Injury,2019
43.678145,-79.424237,1,Non-Fatal Injury,2019
43.664927,-79.384572,1,Non-Fatal Injury,2019
43.678198,-79.348271,1,Non-Fatal Injury,2019
43.652632,-79.372792,1,Non-Fatal Injury,2019
43.675864,-79.40746,1,Non-Fatal Injury,2019
43.643629,-79.389951,1,Non-Fatal Injury,2019
43.651964,-79.381077,1,Non-Fatal Injury,2019
43.638842,-79.386563,1,Non-Fatal Injury,2019
43.659022,-79.382077,1,Non-Fatal Injury,2019
43.677721,-79.350712,1,Non-Fatal Injury,2019
43.677721,-79.350712,1,Non-Fatal Injury,2019
43.677721,-79.350712,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.645556,-79.369809,1,Non-Fatal Injury,2019
43.658438,-79.384854,1,Non-Fatal Injury,2019
43.658438,-79.384854,1,Non-Fatal Injury,2019
43.648451,-79.377606,1,Non-Fatal Injury,2018
43.652998,-79.397412,1,Non-Fatal Injury,2018
43.645922,-79.409909,1,Non-Fatal Injury,2018
43.6397,-79.381093,1,Non-Fatal Injury,2018
43.664225,-79.367955,1,Non-Fatal Injury,2018
43.648692,-79.396344,1,Non-Fatal Injury,2018
43.648692,-79.396344,1,Non-Fatal Injury,2018
43.648692,-79.396344,1,Non-Fatal Injury,2018
43.648692,-79.396344,1,Non-Fatal Injury,2018
43.667879,-79.428113,1,Non-Fatal Injury,2018
43.648657,-79.371121,1,Non-Fatal Injury,2018
43.652239,-79.40598,1,Non-Fatal Injury,2018
43.654944,-79.367169,1,Non-Fatal Injury,2018
43.672366,-79.38612,1,Non-Fatal Injury,2018
43.646696,-79.382237,1,Non-Fatal Injury,2018
43.646696,-79.382237,1,Non-Fatal Injury,2018
43.653273,-79.396123,1,Non-Fatal Injury,2018
43.657229,-79.373418,1,Non-Fatal Injury,2018
43.639712,-79.38107,1,Non-Fatal Injury,2018
43.63613,-79.40041,1,Non-Fatal Injury,2018
43.662398,-79.386342,1,Non-Fatal Injury,2018
43.652632,-79.372792,1,Non-Fatal Injury,2018
43.656859,-79.378583,1,Non-Fatal Injury,2018
43.653654,-79.373219,1,Non-Fatal Injury,2018
43.680037,-79.425023,1,Non-Fatal Injury,2018
43.66749,-79.385655,1,Non-Fatal Injury,2018
43.645056,-79.365422,1,Non-Fatal Injury,2018
43.64958,-79.422856,1,Non-Fatal Injury,2018
43.678217,-79.380551,1,Non-Fatal Injury,2018
43.654486,-79.363988,1,Non-Fatal Injury,2018
43.647772,-79.377331,1,Non-Fatal Injury,2018
43.647772,-79.377331,1,Non-Fatal Injury,2018
43.645441,-79.412373,1,Non-Fatal Injury,2018
43.67317,-79.40453,1,Non-Fatal Injury,2018
43.67317,-79.40453,1,Non-Fatal Injury,2018
43.67317,-79.40453,1,Non-Fatal Injury,2018
43.659369,-79.365979,1,Non-Fatal Injury,2018
43.651121,-79.391614,1,Non-Fatal Injury,2018
43.658102,-79.38638,1,Non-Fatal Injury,2018
43.671362,-79.429555,1,Non-Fatal Injury,2018
43.661993,-79.425084,1,Non-Fatal Injury,2018
43.661078,-79.429395,1,Non-Fatal Injury,2018
43.645773,-79.410748,1,Non-Fatal Injury,2018
43.645773,-79.410748,1,Non-Fatal Injury,2018
43.645773,-79.410748,1,Non-Fatal Injury,2018
43.642554,-79.34026,1,Non-Fatal Injury,2018
43.642554,-79.34026,1,Non-Fatal Injury,2018
43.652201,-79.401105,1,Non-Fatal Injury,2018
43.652201,-79.401105,1,Non-Fatal Injury,2018
43.652201,-79.401105,1,Non-Fatal Injury,2018
43.66683,-79.402669,1,Non-Fatal Injury,2018
43.66683,-79.402669,1,Non-Fatal Injury,2018
43.659117,-79.348462,1,Non-Fatal Injury,2018
43.65375,-79.393819,1,Non-Fatal Injury,2018
43.65375,-79.393819,1,Non-Fatal Injury,2018
43.682524,-79.421002,1,Non-Fatal Injury,2018
43.65462,-79.373608,1,Non-Fatal Injury,2018
43.647261,-79.379689,1,Non-Fatal Injury,2018
43.647772,-79.377331,1,Non-Fatal Injury,2018
43.655169,-79.386021,1,Non-Fatal Injury,2018
43.674387,-79.422581,1,Non-Fatal Injury,2018
43.683455,-79.400166,1,Non-Fatal Injury,2018
43.683455,-79.400166,1,Non-Fatal Injury,2018
43.646399,-79.403752,1,Non-Fatal Injury,2018
43.640677,-79.401379,1,Non-Fatal Injury,2018
43.66408,-79.343037,1,Non-Fatal Injury,2018
43.6561,-79.351758,1,Non-Fatal Injury,2018
43.6561,-79.351758,1,Non-Fatal Injury,2018
43.654326,-79.422665,1,Non-Fatal Injury,2018
43.660143,-79.382588,1,Non-Fatal Injury,2018
43.642443,-79.38329,1,Non-Fatal Injury,2018
